timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
26:12:621921,2.6448178687132895e-05,-5.703525312128477e-05,5.322103970684111e-05,0.052034955471754074,2.9608997920149704e-06,-1.3870587281417102e-05,7.854261639295146e-05,-9.593604772817343e-06,0.00013006235531065613,-0.0034040925092995167,3.4216009225929156e-05,-5.427207270258805e-06
26:12:722747,2.7113952455692925e-05,-5.7064815337071195e-05,5.393811807152815e-05,0.05201740562915802,2.9818604616593802e-06,-1.3832300282956567e-05,0.00010957138147205114,3.487780986688449e-06,0.00015723577234894037,-0.0035037058405578136,1.3889421097701415e-05,-9.812127927943948e-07
26:12:823474,2.7493802917888388e-05,-5.700779365724884e-05,5.457301085698418e-05,0.0519992858171463,3.1055419640324544e-06,-1.377972057525767e-05,8.486592560075223e-05,6.4156770349654835e-06,0.0001306096964981407,-0.003618586575612426,1.6082683941931464e-05,5.724124093831051e-06
26:12:924266,2.797020169964526e-05,-5.679761670762673e-05,5.511657946044579e-05,0.05198065936565399,3.1633298931410536e-06,-1.3714990927837789e-05,8.116401295410469e-05,3.593564179027453e-05,0.0001164318309747614,-0.0037299422547221184,7.197696959337918e-06,1.6904527001315728e-05
26:13:024765,2.817765562213026e-05,-5.6490363931516185e-05,5.553255687118508e-05,0.051961518824100494,3.227262595828506e-06,-1.3651469089381862e-05,7.899843330960721e-05,6.809178012190387e-05,7.891409768490121e-05,-0.0038148092571645975,1.174753265331674e-06,4.601733053277712e-06
26:13:125497,2.8427395591279492e-05,-5.6095806939993054e-05,5.6049408158287406e-05,0.051941901445388794,3.3375242765032453e-06,-1.3547076378017664e-05,4.2763076635310426e-05,7.646809535799548e-05,9.044334728969261e-05,-0.0039190975949168205,1.538241485832259e-05,1.660622001509182e-05
26:13:226291,2.864662565116305e-05,-5.557963595492765e-05,5.652938489220105e-05,0.0519217886030674,3.431058075875626e-06,-1.3416942238109186e-05,3.962151822634041e-05,8.168564090738073e-05,9.484716429142281e-05,-0.0040211547166109085,2.1778605514555238e-05,3.6083729355596006e-05
26:13:326946,2.8677106456598267e-05,-5.487663293024525e-05,5.691028491128236e-05,0.05190118029713631,3.4988047445949633e-06,-1.3379877600527834e-05,5.026462531532161e-05,0.00014900857058819383,7.861822814447805e-05,-0.004121281672269106,1.2706193956546485e-05,1.273225097975228e-05
26:13:427853,2.886917172872927e-05,-5.4286741942632943e-05,5.7387249398743734e-05,0.0518801175057888,3.5224079510953743e-06,-1.3290531569509767e-05,4.753686880576424e-05,0.00012359858374111354,0.00010640071559464559,-0.004205700475722551,7.5154594014748e-06,1.1049884960812051e-05
26:13:528974,2.8932234272360802e-05,-5.353824235498905e-05,5.769609197159298e-05,0.051858458667993546,3.5430707612249535e-06,-1.3175626918382477e-05,-2.642802655827836e-06,0.00013707744074054062,6.264885450946167e-05,-0.004323991015553474,5.417900410975562e-06,2.6610903660184704e-05
26:13:629658,2.912181480496656e-05,-5.267738379188813e-05,5.804387546959333e-05,0.05183632671833038,3.5983946418127744e-06,-1.3163441508368123e-05,4.804218406206928e-05,0.00017709545500110835,5.701438567484729e-05,-0.0044282106682658195,3.798649913733243e-06,6.916921392985387e-06
26:13:730179,2.917366691690404e-05,-5.207156209507957e-05,5.8485751651460305e-05,0.051813628524541855,3.7243933093122905e-06,-1.3006240806134883e-05,2.2308373445412144e-05,0.00012209505075588822,9.028858039528131e-05,-0.004546359181404114,2.346101973671466e-05,3.056587593164295e-05
26:13:830879,2.925364788097795e-05,-5.130708450451493e-05,5.873725240235217e-05,0.051790446043014526,3.7417657949845307e-06,-1.2929903277836274e-05,4.717938645626418e-05,0.00013867663801647723,5.7445289712632075e-05,-0.004635026678442955,5.854757546330802e-06,1.8372180420556106e-05
26:13:931348,2.9493274269043468e-05,-5.0523143727332354e-05,5.899570896872319e-05,0.05176671966910362,3.7364666241046507e-06,-1.2852984582423232e-05,6.145066436147317e-05,0.00015622033970430493,5.041274562245235e-05,-0.004742142744362354,-3.2803345675347373e-06,2.1061972802272066e-05
