timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
24:37:722395,1.5936556110318634e-06,-2.4486719212291064e-06,-0.07820567488670349,-2.420512146272813e-06,-1.1437956572990515e-06,-3.3256472420362115e-07,-2.5664492568466812e-05,1.4072757039684802e-05,-0.11574307084083557,8.095962584775407e-06,2.740761146924342e-06,1.3109862265991978e-05
24:37:822781,1.988807980524143e-06,-2.594571242298116e-06,-0.07878369092941284,-2.4218056751124095e-06,-1.29047543850902e-06,-3.4591263897709723e-07,0.00010605857096379623,1.4620474757975899e-05,-0.11559982597827911,1.6901221897569485e-05,-2.939893056463916e-05,8.311310011777095e-06
24:37:923176,2.19959133573866e-06,-2.332100393687142e-06,-0.07936098426580429,-2.3844368115533143e-06,-1.2568884812935721e-06,-3.9918268157634884e-07,5.788479029433802e-05,3.966077929362655e-05,-0.11544793844223022,-5.360684554034378e-06,-1.278016952710459e-06,-1.1919959433726035e-05
24:38:027330,2.1699900116800563e-06,-1.997654862861964e-06,-0.07993736863136292,-2.2846356841910165e-06,-1.2009891179332044e-06,-4.1254295979342714e-07,5.090182457934134e-05,8.056554361246526e-05,-0.11530379951000214,9.182332178170327e-06,-3.500211278151255e-06,-1.2041101399518084e-05
24:38:127920,1.9228386918257456e-06,-1.8766945686365943e-06,-0.08051297068595886,-2.214589812865597e-06,-1.1982889418504783e-06,-3.992872450453433e-07,7.379454132205865e-07,-1.0085631402034778e-05,-0.11514296382665634,1.0075643331219908e-05,5.250583399174502e-06,-2.0888786821160465e-05
24:38:228507,2.040850176854292e-06,-1.6944331946433522e-06,-0.0810876414179802,-2.102941607518005e-06,-1.2865565395259182e-06,-2.9284854008437833e-07,7.912574073998258e-05,2.8552640287671238e-05,-0.11497695744037628,3.0101447919150814e-05,-1.4097490748099517e-05,-1.975131453946233e-06
24:38:329928,2.1798698526254157e-06,-1.5368158301498624e-06,-0.08166176080703735,-2.203814347012667e-06,-1.3156151226212387e-06,-3.993913821886963e-07,7.05437851138413e-05,8.133537630783394e-05,-0.11483254283666611,-1.0079115781991277e-05,-2.3101483748177998e-05,-2.3151364075602032e-05
24:38:434231,2.9318152883206494e-06,-1.7255708826269256e-06,-0.08223512768745422,-2.157574499506154e-06,-1.4381957953446545e-06,-3.9944339391695394e-07,0.00012950329983141273,1.846469604060985e-05,-0.11469767242670059,1.733445424179081e-05,-2.1179286704864353e-05,-1.851630804594606e-05
24:38:534924,3.0200792480172822e-06,-1.093024252440955e-06,-0.08280745893716812,-1.999880169023527e-06,-1.4706636193295708e-06,-3.99495434066921e-07,6.0023772675776854e-05,9.134633728535846e-05,-0.11449406296014786,3.896174894180149e-05,-9.59262342803413e-06,6.075281817174982e-06
24:38:636881,3.259142204115051e-06,-9.662873026172747e-07,-0.08337891101837158,-2.0190309442114085e-06,-1.358178110422159e-06,-3.729109039340983e-07,5.796315963380039e-05,6.174720328999683e-05,-0.11428940296173096,5.839254299644381e-06,7.856211823309422e-07,7.748059942969121e-06
24:38:739344,3.1577376375935273e-06,-6.267763410505722e-07,-0.0839497447013855,-2.1525545434997184e-06,-1.3649067795995506e-06,-3.4631921153049916e-07,-2.1757139620603994e-05,6.455188122345135e-05,-0.11416620016098022,-3.799257683567703e-05,-8.987287856143666e-07,1.585558129590936e-05
24:38:840228,3.2900086353038205e-06,-9.168484780275321e-07,-0.08451972156763077,-2.210320644735475e-06,-1.413671043337672e-06,-3.1972047054296127e-07,1.978783984668553e-05,-1.575295755174011e-05,-0.11402690410614014,-3.348805694258772e-05,-2.0713920093839988e-05,5.087952558824327e-06
24:38:940668,3.6260823890188476e-06,-1.094952267521876e-06,-0.08508879691362381,-2.143310666724574e-06,-1.4487133057627943e-06,-3.730555988568085e-07,5.080948176328093e-05,-4.951567461830564e-05,-0.11382302641868591,-1.1416222150728572e-05,-1.1444351912359707e-05,3.958003617299255e-06
24:39:041426,3.7214877011138014e-06,-1.2381980241116253e-06,-0.08565715700387955,-2.1238352019281592e-06,-1.4614465726481285e-06,-4.797050223714905e-07,-1.004078694677446e-05,-4.350011658971198e-05,-0.1136469841003418,3.838561951852171e-06,1.3157630291971145e-06,-2.3236747438204475e-05
24:39:142177,3.9278370422835e-06,-8.252707743849896e-07,-0.08622454851865768,-2.119194505212363e-06,-1.5822156456124503e-06,-5.597281074187777e-07,-2.3868515199865215e-05,3.222748637199402e-05,-0.11347373574972153,-1.1642606295936275e-05,-1.2194545888633002e-05,-1.3550743460655212e-05
24:39:242948,3.7455106394190807e-06,-7.999802278391144e-07,-0.08679119497537613,-2.1115963591000764e-06,-1.5366258594440296e-06,-7.064146529955906e-07,-4.778498987434432e-05,5.683596100425348e-06,-0.1133379191160202,-9.388038051838521e-06,5.962384875601856e-06,-3.779261533054523e-05
24:39:343768,3.4751794828480342e-06,-1.223921117343707e-06,-0.08735685795545578,-2.204983957199147e-06,-1.4584662721972563e-06,-6.931749112482066e-07,9.466477877140278e-07,-8.651575626572594e-05,-0.11317417770624161,-1.358848840027349e-05,8.085197805485222e-06,-8.149145287461579e-06
24:39:444504,3.234772748328396e-06,-1.2318096196395345e-06,-0.0879216194152832,-2.4037567527557258e-06,-1.4360387012857245e-06,-6.532676479764632e-07,-4.737748167826794e-05,6.265955107664922e-06,-0.11297428607940674,-2.0172898075543344e-05,1.315013287239708e-05,3.6919530543855217e-07
24:39:545392,3.20725530400523e-06,-1.6306526049447712e-06,-0.08848550915718079,-2.42139799411234e-06,-1.5147610383792198e-06,-6.666847411906929e-07,-2.4734785256441683e-05,-1.6406836948590353e-05,-0.11277918517589569,-5.297553343552863e-06,-3.8424363992817234e-06,6.5277699832222424e-06
24:39:646641,3.5136165479343617e-06,-1.676357896940317e-06,-0.08904869854450226,-2.4627690891065868e-06,-1.4940684422981576e-06,-6.801054723837296e-07,5.4867959988769144e-05,-1.1968658327532467e-05,-0.11262959241867065,6.862132977403235e-07,3.6901651583320927e-06,2.210167167504551e-06
24:39:747373,3.2361087960453006e-06,-1.5936587942633196e-06,-0.08961109817028046,-2.447723773002508e-06,-1.4356477322507999e-06,-8.135635312100931e-07,-1.2658780178753659e-05,-1.6532537472357944e-07,-0.11248756945133209,7.720801477262285e-06,1.1532682037795894e-05,-2.3882121240603738e-05
24:39:847908,3.0814944693702273e-06,-1.4214040220394963e-06,-0.09017234295606613,-2.4252569801319623e-06,-1.3112597798681236e-06,-7.73650810970139e-07,-5.45119746675482e-07,4.6911067329347134e-05,-0.11227302998304367,2.065374246740248e-05,1.3357685020309873e-05,-1.0713697520259302e-05
24:39:948680,2.460792757119634e-06,-1.4617969554819865e-06,-0.09073281288146973,-2.487404117346159e-06,-1.2374274547255482e-06,-6.536844239235506e-07,-0.00010163547267438844,6.41877886664588e-06,-0.11209239810705185,5.416127805801807e-06,1.2955197234987281e-05,2.4131253667292185e-05
24:40:049783,2.461128588038264e-06,-1.6197720924537862e-06,-0.0912923812866211,-2.653425553944544e-06,-1.2373136542009888e-06,-5.870562631571374e-07,-2.4741721063037403e-05,-1.4743083738721907e-05,-0.11192413419485092,-4.01051074732095e-05,1.1942114724661224e-05,3.340303373988718e-05
24:40:150506,3.0827468435745686e-06,-1.3123620874466724e-06,-0.09185128659009933,-2.5196488877554657e-06,-1.3109057590554585e-06,-6.80538221331517e-07,0.00010454669245518744,5.549180423258804e-05,-0.11179845780134201,1.2792587767762598e-05,-1.6365331248380244e-05,-1.8542452380643226e-05
24:40:251350,2.981114903377602e-06,-1.2751985423165024e-06,-0.09240908175706863,-2.47790148932836e-06,-1.3176361335354159e-06,-7.073155074976967e-07,5.750944183091633e-05,1.2077201063220855e-05,-0.11159218102693558,6.792196018068353e-06,-6.5730901042115875e-06,-5.596726623480208e-06
