timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
29:38:794501,5.101392162032425e-07,3.4215158848383e-06,-2.321795307125285e-07,1.6134256952682335e-07,-1.584013034516829e-06,-0.04914998263120651,-7.761180313536897e-05,7.000947516644374e-05,3.3707594411680475e-05,4.924476343148854e-06,1.8153605196857825e-05,-0.011430381797254086
29:38:895132,2.8522691764010233e-07,3.317700020488701e-06,-3.6808242498409527e-07,8.826478392620629e-08,-1.4952344145058305e-06,-0.049206532537937164,-5.178572973818518e-05,6.3293946368503384e-06,-1.294343383051455e-05,1.5274659972419613e-06,3.4066513762809336e-05,-0.011316247284412384
29:38:995842,9.955143376316755e-09,3.3777448606997496e-06,-4.39320189116188e-07,-1.130344262634253e-08,-1.5663156318623805e-06,-0.049262635409832,-7.105304393917322e-05,6.77097204970778e-06,-2.985165519930888e-05,-1.5134976820263546e-05,8.775366950430907e-06,-0.011203769594430923
29:39:096569,2.2188372028608683e-08,3.4702723041846184e-06,-4.7563523253302264e-07,-8.046669819350427e-08,-1.6577439510001568e-06,-0.04931824281811714,-2.9109248771419516e-06,1.3578744528786046e-06,-1.101381076296093e-05,-2.4027629478950985e-05,-1.4309416656033136e-05,-0.011120275594294071
29:39:197301,-7.956153780241948e-08,3.682423766804277e-06,-5.86927001222648e-07,-9.593431116172724e-08,-1.6602675714239012e-06,-0.04937327280640602,-1.8566084690974094e-05,2.4150449462467805e-05,-6.609528554690769e-06,-1.1432396604504902e-05,-1.5396402886835858e-05,-0.011015012860298157
29:39:297607,-1.4540292170295288e-07,3.985459443356376e-06,-6.76979595937155e-07,-1.662304924821001e-07,-1.720578666208894e-06,-0.0494278222322464,-1.951370904862415e-05,6.653590389760211e-05,-1.5286625057342462e-05,-2.3410271751345135e-05,-1.6350397345377132e-05,-0.01090783067047596
29:39:398237,-1.821486677044959e-07,3.942142484447686e-06,-7.111714808161196e-07,-1.5107286799320718e-07,-1.6858924709595158e-06,-0.04948195070028305,-2.1346409994293936e-05,3.4049116948153824e-05,-1.4938501408323646e-05,-1.1339905540808104e-05,1.3696312635147478e-05,-0.010828286409378052
29:39:498968,-1.2163933149622608e-07,3.82480811822461e-06,-8.799947863735724e-07,-1.4268053405430692e-07,-1.803711256798124e-06,-0.049535516649484634,3.0089971915003844e-05,-1.538311698823236e-05,-2.847323594323825e-05,7.5389966696093325e-06,-1.5225784409267362e-05,-0.010729200206696987
29:39:601642,-1.7125246642990533e-07,3.9934325286594685e-06,-1.097914264391875e-06,-2.383595898436397e-07,-1.8520461253501708e-06,-0.04958852380514145,3.520969357850845e-06,-1.0535070941841695e-05,-4.884081135969609e-05,1.8287649083958968e-07,-2.2158030333230272e-05,-0.010610314086079597
29:39:702328,1.0073262757259727e-07,4.221501058054855e-06,-1.212219785884372e-06,-2.9646972166119667e-07,-1.8200653357780538e-06,-0.04964113235473633,4.185529542155564e-05,5.6416072766296566e-05,-2.2357733541866764e-05,3.294634552730713e-06,5.358826911106007e-06,-0.01052226684987545
29:39:803125,1.6916061440497288e-07,4.25067719334038e-06,-1.325271568930475e-06,-3.795288989749679e-07,-1.9626677385531366e-06,-0.049693286418914795,3.504988126223907e-05,2.4427505195490085e-05,-3.195988028892316e-05,-1.9243658243794926e-05,-1.9428385712672025e-05,-0.010433930903673172
29:39:903851,2.861934831344115e-07,4.360519596957602e-06,-1.331694647888071e-06,-2.8279850994294975e-07,-1.9449510091362754e-06,-0.04974495619535446,1.6983058230835013e-05,-3.6243334307073383e-06,-5.459206477098633e-06,2.468507545927423e-06,-4.577084837364964e-06,-0.010340739972889423
29:40:004462,3.6315236684458796e-07,4.436623839865206e-06,-1.333348109255894e-06,-1.8809458879331942e-07,-1.9133728983433684e-06,-0.04979608580470085,1.4355175153468736e-05,2.5910092517733574e-05,2.479670183674898e-05,1.954750405275263e-05,9.906869308906607e-06,-0.010242627002298832
29:40:105182,4.7665173497080104e-07,4.192354026599787e-06,-1.5104759540918167e-06,-2.0816857215777418e-07,-1.9453382265055552e-06,-0.04984664171934128,3.444360481807962e-05,-1.1620308214332908e-05,-2.022515400312841e-05,7.183838079072302e-06,-7.977904488143395e-07,-0.010108880698680878
29:40:206243,6.30039380666858e-07,4.0617474041937385e-06,-1.3905042806072743e-06,-1.2996109433061065e-07,-1.9928268102376023e-06,-0.049896884709596634,3.430923607083969e-05,-2.2276739400695078e-05,1.7416377886547707e-05,2.4080733055598103e-05,-2.164294164685998e-05,-0.010047780349850655
29:40:307080,7.225925742204709e-07,3.846071194857359e-06,-1.5004989109002054e-06,-2.087995767396933e-07,-1.8361341744821402e-06,-0.04994649812579155,-1.0020655281550717e-05,-3.8199428672669455e-05,-2.651408067322336e-05,-2.284842230437789e-05,1.802400583983399e-05,-0.009919310919940472
29:40:407896,1.0077834531330154e-06,3.7471054383786395e-06,-1.3634678452945082e-06,2.8029631948811584e-08,-1.779316562533495e-06,-0.049995701760053635,6.646856490988284e-05,-2.1375813958002254e-05,3.917359094884887e-07,4.089874346391298e-05,1.610639264981728e-05,-0.009838680736720562
29:40:508621,9.331266710432828e-07,3.4087186122633284e-06,-1.2891365486211726e-06,-4.1525364480321514e-08,-1.6981980479613412e-06,-0.05004438757896423,4.7485750656051096e-06,-4.539154906524345e-05,3.210148179277894e-06,1.4754397170690936e-07,1.4058269698580261e-05,-0.00975133292376995
29:40:609323,1.0304427178198239e-06,2.9261400413815863e-06,-1.0742996892076917e-06,1.9584195598554288e-08,-1.5294556305889273e-06,-0.05009254440665245,1.942613198480103e-05,-0.00010733651288319379,3.259240111219697e-05,3.7421349929900316e-07,3.319587995065376e-05,-0.009646489284932613
29:40:709735,1.094975914384122e-06,2.7792762011813466e-06,-9.088060437534295e-07,5.658664292695903e-08,-1.6156067204065039e-06,-0.050140127539634705,8.842902389005758e-06,-6.029902942827903e-05,3.112371268798597e-05,5.237900495558279e-06,-6.809264505136525e-06,-0.009519501589238644
29:40:810467,1.3281912742968416e-06,2.3503246211475926e-06,-6.324156629489153e-07,1.0561946339748829e-07,-1.6352072407244123e-06,-0.050187524408102036,2.204033989983145e-05,-9.005409810924903e-05,5.060690818936564e-05,1.0419387763249688e-05,-5.431551471701823e-06,-0.009470706805586815
29:40:911098,1.4276934052759316e-06,2.169522531403345e-06,-5.279252377476951e-07,1.1242293140867332e-07,-1.6460315919175628e-06,-0.05023417994379997,2.7858102839672938e-05,-6.736998329870403e-05,3.709961674758233e-05,1.2619832887139637e-05,-5.946336614215397e-07,-0.009344548918306828
29:41:011835,1.5679969465054455e-06,2.275940232721041e-06,-3.630498781603819e-07,1.2889557865491952e-07,-1.6917997527343687e-06,-0.0502803772687912,2.5970030037569813e-05,6.627558468608186e-05,3.13780692522414e-05,9.53339349507587e-06,1.6282443766613142e-06,-0.009247974492609501
29:41:112485,1.4335545301946695e-06,1.6491605947521748e-06,-3.1078039341991825e-07,1.331428336470708e-07,-1.6896326542337192e-06,-0.05032602325081825,-6.652250158367679e-05,-0.00010590964666334912,1.196088305732701e-05,-7.1394661063095555e-06,6.04340357313049e-07,-0.009121797047555447
29:41:213218,1.599719439582259e-06,1.7107161056628684e-06,-1.1714487868630385e-07,1.540495730978364e-07,-1.6799004924905603e-06,-0.05037128925323486,-2.253604725410696e-05,-2.588790448498912e-05,4.28127714258153e-05,7.3271589826617856e-06,8.373319360543974e-06,-0.009053288027644157
29:41:313875,1.71690237493749e-06,1.4585516510123853e-06,3.4517100289122027e-10,5.897735277926586e-08,-1.701004975984688e-06,-0.05041594058275223,6.930329163878923e-06,-3.3433185308240354e-05,3.3582342439331114e-05,-1.7825688701123e-05,-1.4315216958493693e-06,-0.008934827521443367
29:41:414389,1.7207969449373195e-06,1.3246868775240728e-06,-1.0964022578718868e-08,5.0527018125023915e-09,-1.76879132141039e-06,-0.05046023055911064,-2.5325090973637998e-05,-1.441035510652e-05,-8.898145097191446e-06,-2.1656784156220965e-05,-7.247758730954956e-06,-0.008861083537340164
29:41:516856,1.8570240172266494e-06,1.144648194895126e-06,2.0070041273356765e-07,4.059151237356673e-08,-1.7317539686700911e-06,-0.050503991544246674,3.724403723026626e-05,-4.891562639386393e-05,2.8147775083198212e-05,2.748486167547526e-06,-2.120309318343061e-06,-0.008754996582865715
29:41:617641,1.7250223436349188e-06,1.1848817393911304e-06,2.6815399678525864e-07,-1.4188050734276203e-09,-1.792353714336059e-06,-0.050547242164611816,-8.899950444174465e-06,-6.8390590968192555e-06,2.8667183869401924e-05,1.3235155165602919e-05,-9.492109711572994e-06,-0.008652257733047009
29:41:718373,1.5460068425454665e-06,1.4809769481871626e-06,2.3133188165047613e-07,-2.249650066232789e-08,-1.7191416645800928e-06,-0.05058998614549637,-5.7263932831119746e-05,5.157593113835901e-05,4.363368134363554e-06,1.09074017018429e-06,8.238723239628598e-06,-0.008541766554117203
29:41:819030,1.687254325588583e-06,1.6563185454288032e-06,3.003755466579605e-07,2.0720833049381326e-08,-1.7043229263435933e-06,-0.05063224211335182,3.807737448369153e-05,4.98816734761931e-05,1.0931236829492263e-05,7.5267239481036086e-06,8.623356734460685e-06,-0.00845575612038374
29:41:919579,1.33475543862005e-06,1.603326609256328e-06,2.0614926654616283e-07,-4.3067913679806225e-08,-1.5940048569973442e-06,-0.05067398026585579,-3.878743518725969e-05,5.390556339079922e-07,-3.3927533422684064e-06,-4.801880550076021e-06,2.7631169359665364e-05,-0.008348020724952221
29:42:020113,9.163496201836097e-07,1.896213689178694e-06,1.5550124032870372e-07,-9.071167994534335e-08,-1.5449165857717162e-06,-0.05071524158120155,-9.964572382159531e-05,3.889270010404289e-05,-2.511551065254025e-05,-1.4449014088313561e-05,1.5280353181879036e-05,-0.008253299631178379
29:42:120835,8.860387765707856e-07,2.0781576495210174e-06,2.8319385592112667e-07,-1.8129288292811907e-08,-1.4903444025549106e-06,-0.05075599625706673,-1.8980580307470518e-06,3.680147710838355e-05,3.704046685015783e-05,1.1885616004292388e-05,1.0670871233742218e-05,-0.008150574751198292
29:42:221648,3.942598709727463e-07,2.402478003205033e-06,2.5723934982124774e-07,5.617029330551304e-08,-1.3710288158108597e-06,-0.050796303898096085,-6.701216625515372e-05,8.563962910557166e-05,2.060978476947639e-05,1.7725607904139906e-05,1.618711576156784e-05,-0.00807078555226326
29:42:322387,1.6305880023992358e-07,2.6748805339593673e-06,2.9976337145853904e-07,1.4628790268034209e-07,-1.3536807728087297e-06,-0.050836022943258286,-7.978284702403471e-05,6.704268889734522e-05,2.45712526520947e-05,3.057883805013262e-05,-1.4607541061195661e-06,-0.00795413926243782
29:42:423014,-1.1958604773099069e-07,2.692479029064998e-06,3.025664607747558e-09,1.4789152658067906e-07,-1.22982839911856e-06,-0.05087516829371452,-6.956356082810089e-05,1.7365609892294742e-05,-4.7762154281372204e-05,1.0135379852727056e-05,8.725789484742563e-06,-0.00784272886812687
29:42:523751,-7.091309726092732e-07,2.879142812162172e-06,1.0262752425660437e-07,2.083630192828423e-07,-1.010503865472856e-06,-0.05091375857591629,-0.000123247824376449,1.4907971490174532e-05,-8.22179026727099e-06,2.7667765607475303e-06,3.7830963265150785e-05,-0.007718213368207216
29:42:624502,-1.0131435601579142e-06,2.9838474802090786e-06,9.509056653200787e-09,1.8072465479690436e-07,-8.330672471856815e-07,-0.05095208063721657,-9.351234621135518e-05,3.54581352439709e-05,-6.474904239439638e-06,-5.565857463807333e-06,5.607264756690711e-05,-0.0076725366525352
29:42:725157,-1.4968659343139734e-06,3.0648609481431777e-06,-1.2866937026956293e-07,2.5402150072295626e-07,-7.486471531592542e-07,-0.05098966509103775,-7.53835920477286e-05,-8.621603910796694e-07,-3.262069003540091e-05,1.7976361050386913e-05,2.5835694032139145e-05,-0.00753694586455822
29:42:825523,-2.1257230855553644e-06,3.350761289766524e-06,-1.5357903748736135e-07,3.050750478905684e-07,-5.381938308346434e-07,-0.05102679505944252,-0.00012120257451897487,4.2933039367198944e-05,-1.5069778783072252e-05,1.731350494083017e-05,3.987877062172629e-05,-0.0074258907698094845
